CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Point,Source,Media URL
6383525,10/4/2016 16:49,11/8/2016 16:12,11/8/2016 16:12,Closed,Case Resolved - Request Letter Sent.   sent letter,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Blocking_signs,Intersection of 6TH AVE and HUGO ST,5,Inner Sunset,"(37.7651141018636, -122.4631672082)",Voice In,
6384559,10/5/2016 7:49,10/17/2016 22:27,10/17/2016 22:27,Closed,Case Resolved - notifieed arborist on channel 6,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,About_to_fall,Intersection of LOMBARD ST and GOUGH ST,2,Marina,"(37.8008868175443, -122.427825042146)",Voice In,
6385254,10/5/2016 9:40,10/17/2016 23:39,10/17/2016 23:39,Closed,Case Resolved - Tree is gone,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"1 FEDERAL ST, SAN FRANCISCO, CA, 94107",6,South Beach,"(37.784055347065, -122.391165980886)",Web Self Service,
6387179,10/5/2016 14:47,10/6/2016 6:55,10/6/2016 6:55,Closed,Cancelled -  REC-PARK PROPERTY,DPW BUF Queue,Tree Maintenance,Trees - Landscaping,Shrubbery_blocking_visibility,Intersection of BOSWORTH ST and ELK ST,8,Glen Park,"(37.7348569251046, -122.439934233022)",Voice In,
5620066,3/1/2016 17:03,,3/1/2016 17:06,Open,open,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Hanging_limb,"572 MONTEREY BLVD, SAN FRANCISCO, CA, 94127",7,Sunnyside,"(37.731697848955, -122.448262402252)",Voice In,
6387892,10/5/2016 17:09,10/17/2016 23:41,10/17/2016 23:41,Closed,Case Resolved - 1098- broke off and took away,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Hanging_limb,Intersection of NORTH POINT ST and DIVISADERO ST,2,Marina,"(37.8027740975824, -122.443413516522)",Voice In,
6388013,10/5/2016 17:48,10/18/2016 1:12,10/18/2016 1:12,Closed,Case Resolved - LP made safe with orange cone and caution tape,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Fallen_tree,"334 SHOTWELL ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.762967284516, -122.416296459005)",Voice In,
6388143,10/5/2016 18:58,10/18/2016 1:11,10/18/2016 1:11,Closed,"Case Resolved - Request Letter Sent.   trees are very far from being overgrown. just planted, young trees. trees require proper staking. letter sent    Notes:Tree requires proper staking.   BUF Action:Inspect. date completed - 10/11/2016.",DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"301 BARNEVELD AVE, SAN FRANCISCO, CA, 94124",10,Produce Market,"(37.743308300206, -122.403063936676)",Web Self Service,
6389628,10/6/2016 10:00,10/17/2016 23:46,10/17/2016 23:46,Closed,Case Resolved - sent planting request to cmms,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Other_enter_additional_details_below,"1318 POLK ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,"(37.789077408511, -122.420052709161)",Voice In,
6389748,10/6/2016 10:19,,10/6/2016 10:57,Open,accepted,DPW Ops Queue,Tree Maintenance,Trees - Landscaping,Other,"1150 POLK ST, SAN FRANCISCO, CA, 94109",3,Polk Gulch,"(37.792088189347, -122.421169700305)",Voice In,
6390003,10/6/2016 10:52,10/18/2016 1:15,10/18/2016 1:15,Closed,Case Resolved - DPW cannot make BART replant the empty tree basins inside the BART station. Contact BART if you are concerned about the mice. It is likely they have burrowed tunnels away from tree basins.,DPW Ops Queue,Tree Maintenance,Trees - Tree_Other,Other,"3007 16TH ST, SAN FRANCISCO, CA, 94103",9,Mission,"(37.764888794769, -122.41996517546)",Web Self Service,http://mobile311.sfgov.org/media/san_francisco/report/photos/57f68f5bdf86995f492dec15/IMG_2117.JPG
6390001,10/6/2016 10:52,12/12/2016 17:15,12/12/2016 17:15,Closed,Case Resolved - please contact SFMTA regarding road repair regardless of root cause,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Other_enter_additional_details_below,"340 PACHECO ST, SAN FRANCISCO, CA, 94116",7,Forest Hill,"(37.748762051331, -122.46267952797)",Voice In,
6390485,10/6/2016 12:26,10/18/2016 1:18,10/18/2016 1:18,Closed,Case Resolved - Request Letter Sent.,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"1 COLLINS ST, SAN FRANCISCO, CA, 94118",2,Laurel Heights / Jordan Park,"(37.785946935921, -122.450491064791)",Web Self Service,http://mobile311.sfgov.org/media/san_francisco/report/photos/57f6a552df86995f492df122/mayfair___collins.jpg
6392252,10/6/2016 22:08,10/18/2016 5:38,10/18/2016 5:38,Closed,"Case Resolved - a fine has been issued and paid. resolved. owner required to replace tree. I have no clue what you are referring to about "" trees pruned, thank you.""",DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"1043 STEINER ST, SAN FRANCISCO, CA, 94115",5,Western Addition,"(37.778921457864, -122.433646366071)",Open311,
6393689,10/7/2016 10:52,10/12/2016 11:25,10/12/2016 11:25,Closed,Cancelled -  private not dpw maintained,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"1735 FRANKLIN ST, SAN FRANCISCO, CA, 94109",2,Pacific Heights,"(37.790681834105, -122.424218647096)",Voice In,
6393726,10/7/2016 10:56,10/21/2016 14:31,10/21/2016 14:31,Closed,Case Resolved -,DPW Ops Queue,Tree Maintenance,Trees - Tree_Other,Other,Intersection of MORAGA ST and SUNSET BLVD,4,Outer Sunset,"(37.7552764341461, -122.495357810618)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57f7e1d8df86995f492e13a0/photo_20161007_105035.jpg
6394806,10/7/2016 14:11,10/18/2016 5:33,10/18/2016 5:33,Closed,Case Resolved - Request Letter Sent.,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,Intersection of 19TH ST and SAN CARLOS ST,9,Mission,"(37.7601888876742, -122.419974854088)",Web Self Service,http://mobile311.sfgov.org/media/san_francisco/report/photos/57f80f92df866a3865f37d02/tree_trimming.jpg
6395006,10/7/2016 14:54,10/25/2016 12:15,10/25/2016 12:15,Closed,"Case Resolved - Request Letter Sent.   sent letter, private    Notes:Tree requires clearance prune.   BUF Action:Inspect. date completed - 10/25/2016.",DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,Intersection of 46TH AVE and FULTON ST,1,Golden Gate Park,"(37.7715423327673, -122.506685231437)",Web Self Service,http://mobile311.sfgov.org/media/san_francisco/report/photos/57f81977df866a3865f37eaa/tree_trimming.jpg
6395622,10/7/2016 16:52,10/21/2016 14:31,10/21/2016 14:31,Closed,Case Resolved -,DPW Ops Queue,Tree Maintenance,Trees - Landscaping,Other,Intersection of GEARY BLVD and STEINER ST,5,Western Addition,"(37.7841518790467, -122.434562043227)",Voice In,
6395870,10/7/2016 18:12,10/7/2016 21:52,10/7/2016 21:52,Closed,Case is Invalid - pls take the time to find  the adrs. and if this is a city tree a work order would be sent.,311 Supervisor Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,Intersection of LAKESHORE PLZ and,7,Lakeshore,"(37.733433854, -122.490404939)",Open311,
6396043,10/7/2016 20:09,10/18/2016 5:25,10/18/2016 5:25,Closed,Case Resolved -,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Fallen_tree,Intersection of DIAMOND ST and BOSWORTH ST,8,Glen Park,"(37.7335503474527, -122.434144398998)",Voice In,
6396875,10/8/2016 9:38,10/9/2016 8:25,10/9/2016 8:25,Closed,Case Resolved -,DPW Ops Queue,Tree Maintenance,Trees - Damaging_Property,Property_damage,"1988 ALEMANY BLVD, SAN FRANCISCO, CA, 94112",11,Cayuga,"(37.720412051821, -122.439614261839)",Voice In,
6397635,10/8/2016 14:01,10/18/2016 5:21,10/18/2016 5:21,Closed,Case Resolved - inspection made. photos taken.     Notes:Tree in decline. wilting brown leaves.   BUF Action:Inspect. date completed - 10/11/2016.     Notes:Tree in decline. wilting brown leaves. green on building side of canopy..   BUF Action:Inspect. date completed - 10/11/2016.,DPW Ops Queue,Tree Maintenance,Trees - Tree_Other,Other,"1200 TAYLOR ST, SAN FRANCISCO, CA, 94108",3,Nob Hill,"(37.793619283596, -122.412712658482)",Voice In,
6427190,10/16/2016 22:15,10/18/2016 2:48,10/18/2016 2:48,Closed,Case Resolved - nothing found,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Fallen_tree,Intersection of BUCKINGHAM WAY and 20TH AVE,7,Stonestown,"(37.7301186686652, -122.475937206819)",Voice In,
6398396,10/8/2016 18:13,10/18/2016 5:25,10/18/2016 5:25,Closed,Case Resolved - trees belong to Caltran. contacted property owner,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"410 VERMONT ST, SAN FRANCISCO, CA, 94107",10,Potrero Hill,"(37.764498559807, -122.404550188261)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57f999b9df866a3865f3a036/report.jpg
6517826,11/10/2016 11:59,,11/10/2016 12:02,Open,accepted,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Dead_tree,"6509 GEARY BLVD, SAN FRANCISCO, CA, 94121",1,Outer Richmond,"(37.779679143636, -122.489300915033)",Voice In,
6400175,10/9/2016 14:02,10/11/2016 6:25,10/11/2016 6:25,Closed,Cancelled -,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"5500 3RD ST, SAN FRANCISCO, CA, 94124",10,Bayview,"(37.727661956123, -122.393506676888)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57fab077df866a3865f3b4f7/photo_20161009_135955.jpg
6400580,10/9/2016 16:20,10/21/2016 8:25,10/21/2016 8:25,Closed,Cancelled -  no tree at 3240 Geary all other trees on bloc are private,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"3240 GEARY BLVD, SAN FRANCISCO, CA, 94118",2,Laurel Heights / Jordan Park,"(37.781850881308, -122.453606303987)",Open311,
5562043,2/12/2016 12:27,,2/12/2016 12:29,Open,accepted,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"1081 VALENCIA ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.755630690402, -122.420815936586)",Voice In,
5422209,1/1/2016 9:37,1/11/2016 12:00,1/11/2016 12:00,Closed,"Case Completed - resolved:  Request closed by SES .  Notes = ""  Notes:Tree may have disappeared before relinquished. If so DPW can take back the basin.   BUF Action:Inspect. date completed - 1/11/2016. "".",DPW Ops Queue,Tree Maintenance,Trees - Tree_Other,Other,"2783 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.752429395506, -122.418277657625)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5686b945df86a7c26147112d/photo_20160101_093649.jpg
5422329,1/1/2016 10:26,1/5/2016 1:31,1/5/2016 1:31,Closed,Case Completed - resolved: Request Letter Sent.   two letters previously sent. a third warning letter to be sent will require replacement or a violation to be issued. 2 empty basins ifo 1361 Waller.,DPW Ops Queue,Tree Maintenance,Trees - Tree_Other,Other,Intersection of DELMAR ST and WALLER ST,5,Haight Ashbury,"(37.7691793012899, -122.445921954705)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5686c4c4df86a7c261471372/report.jpg
5422649,1/1/2016 13:08,1/21/2016 1:21,1/21/2016 1:21,Closed,Case Completed - resolved: duplicate,DPW Ops Queue,Tree Maintenance,Trees - Tree_Other,Other,Intersection of 16TH ST and MARKET ST,8,Castro,"(37.7641956986082, -122.433074510661)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5686eaccdf86a7c261471572/report.jpg
5423065,1/1/2016 16:06,1/5/2016 9:59,1/5/2016 9:59,Closed,Case Completed - resolved:,DPW BUF Queue,Tree Maintenance,Trees - Damaged_Tree,Fallen_tree,Intersection of JUNIPERO SERRA BLVD ON RAMP and BROTHERHOOD WAY,7,Merced Heights,"(37.7127043979853, -122.470581148102)",Voice In,
5424483,1/2/2016 11:18,1/13/2016 12:00,1/13/2016 12:00,Closed,"Case Completed - resolved:  Request closed by SES .  Notes = ""  Notes:tree illegally topped. all canopy removed. large cavity curbside. replaceable. .   BUF Action:Illegal Pruning. date completed - 1/13/2016. "".",DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Other_enter_additional_details_below,"248 LOBOS ST, SAN FRANCISCO, CA, 94112",11,Oceanview,"(37.714992407057, -122.460839617292)",Web Self Service,
5424488,1/2/2016 11:20,1/13/2016 12:00,1/13/2016 12:00,Closed,"Case Completed - resolved:  Request closed by SES .  Notes = ""  Notes:Letter created.   BUF Action:Inspect. date completed - 1/13/2016. "".",DPW Ops Queue,Tree Maintenance,Trees - Tree_Other,Other,"237 MINERVA ST, SAN FRANCISCO, CA, 94112",11,Oceanview,"(37.715496346776, -122.4602771524)",Web Self Service,
5424714,1/2/2016 12:20,1/2/2016 13:36,1/2/2016 13:36,Closed,Case is a Duplicate - Kid Power Park mgmt. is already aware of this complaint due to the fact that it has been reported many times.  RPD is unable to follow-up with this customer because there is no contact information given by the customer.,RPD NSA Queue,Tree Maintenance,Trees - Tree_Other,Other,"Kidpower Park, 45 HOFF ST, SAN FRANCISCO, CA, 94110",6,Mission,"(37.764154329, -122.4202801)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/56883105df86a7c26147280d/photo_20160102_121821.jpg
5425492,1/2/2016 16:52,1/8/2016 12:00,1/8/2016 12:00,Closed,"Case Completed - resolved:  Request closed by SES .  Notes = ""  Notes:Letter created.   BUF Action:Inspect. date completed - 1/8/2016. "".",DPW Ops Queue,Tree Maintenance,Trees - Tree_Other,Other,Intersection of BAY ST and MASON ST,3,North Beach,"(37.8056184066508, -122.413604050863)",Twitter,https://twitter.com/DannySauter/status/683449363507490816/photo/1
5426796,1/3/2016 11:41,1/5/2016 6:09,1/5/2016 6:09,Closed,Case Completed - resolved:,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Fallen_tree,"679 CLEMENTINA ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.775685461181, -122.410066756779)",Voice In,
5426963,1/3/2016 12:47,1/5/2016 12:41,1/5/2016 12:41,Closed,Case Completed - resolved: not a tree basin. This is a permitted landscape plot,DPW Ops Queue,Tree Maintenance,Trees - Tree_Other,Other,"2851 HARRISON ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.751889917166, -122.411511856308)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/568988bedf86a7c2614739d9/photo_20160103_124623.jpg
5428055,1/3/2016 21:26,1/4/2016 6:18,1/4/2016 6:18,Closed,Case Completed - resolved:,DPW BUF Queue,Tree Maintenance,Trees - Landscaping,Other,"646 MONTEREY BLVD, SAN FRANCISCO, CA, 94127",7,Sunnyside,"(37.731691165585, -122.449945750067)",Open311,
5429719,1/4/2016 11:15,1/6/2016 12:00,1/6/2016 12:00,Closed,"Case Completed - resolved:  Request closed by SES .  Notes = ""  Notes:Letter created.   BUF Action:Inspect. date completed - 1/6/2016. "".",DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"101 ELSIE ST, SAN FRANCISCO, CA, 94110",9,Bernal Heights,"(37.743088707605, -122.417393481168)",Web Self Service,
5429741,1/4/2016 11:18,1/5/2016 3:44,1/5/2016 3:44,Closed,Case Completed - resolved: Request Letter Sent.,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Blocking_signs,Intersection of QUINTARA ST and 20TH AVE,4,Parkside,"(37.7485979888075, -122.477153763005)",Voice In,
5430015,1/4/2016 11:57,,1/4/2016 11:59,Open,accepted,DPW Ops Queue,Tree Maintenance,Trees - Damaging_Property,Lifted_sidewalk_tree_roots,"649 JONES ST, SAN FRANCISCO, CA, 94102",3,Lower Nob Hill,"(37.787153368602, -122.413387362744)",Voice In,
5430096,1/4/2016 12:11,1/8/2016 10:04,1/8/2016 10:04,Closed,Case Completed - resolved: Request Letter Sent.   letter sent to homeowner in mid Dec to prune for clearance.,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Blocking_signs,"584 29TH ST, SAN FRANCISCO, CA, 94131",8,Noe Valley,"(37.743420734868, -122.432942972948)",Web Self Service,
5430582,1/4/2016 13:32,1/4/2016 15:52,1/4/2016 15:52,Closed,Case Transferred - Sent to Abandoned vehicles see SR# 5431422,311 Supervisor Queue,Tree Maintenance,Trees - Tree_Other,Other,Intersection of FILBERT ST and MONTGOMERY ST,3,Telegraph Hill,"(37.801960702, -122.404607776)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/568ae4d8df86a7c26147535e/report.jpg
5431056,1/4/2016 14:52,1/5/2016 2:25,1/5/2016 2:25,Closed,"Case Completed - resolved: tree was permitted for removal, they will hopefully finish the job",DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Damaged_vandalism,"3002 BAKER ST, SAN FRANCISCO, CA, 94123",2,Anza Vista,"(37.779312509035, -122.442108800639)",Voice In,
5431366,1/4/2016 15:39,1/5/2016 9:54,1/5/2016 9:54,Closed,Case Completed - resolved:,DPW BUF Queue,Tree Maintenance,Trees - Landscaping,Other,Intersection of 17TH ST and SHOTWELL ST,9,Mission,"(37.7636351799971, -122.416227315149)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/568b0299df86a7c2614757c4/photo_20160104_153846.jpg
5431591,1/4/2016 16:26,1/5/2016 5:15,1/5/2016 5:15,Closed,Case Completed - Case Resolved: new trees at 645 height and 629 Height have been requested through cmms. have emailed planting manager for an update. this SR linked to planting request for 645 height.,DPW Ops Queue,Tree Maintenance,Trees - Landscaping,Other,"628 HAIGHT ST, SAN FRANCISCO, CA, 94117",5,Lower Haight,"(37.771891757721, -122.432996241308)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/568b0da7df86a7c2614759eb/report.jpg
5432512,1/5/2016 5:32,1/5/2016 9:34,1/5/2016 9:34,Closed,Case Completed - resolved: 10-98,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"582 MONTEREY BLVD, SAN FRANCISCO, CA, 94127",7,Sunnyside,"(37.731698673127, -122.448443903481)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/568bc5d7df867c473ed9d724/report.jpg
5432513,1/5/2016 5:33,,3/1/2016 2:01,Open,accepted,DPW BUF Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"572 MONTEREY BLVD, SAN FRANCISCO, CA, 94127",7,Sunnyside,"(37.731697848955, -122.448262402252)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/568bc62bdf867c473ed9d72e/report.jpg
5432514,1/5/2016 5:35,,3/1/2016 1:13,Open,accepted,DPW BUF Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"572 MONTEREY BLVD, SAN FRANCISCO, CA, 94127",7,Sunnyside,"(37.731697848955, -122.448262402252)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/568bc687df867c473ed9d739/report.jpg
5432753,1/5/2016 7:57,1/5/2016 21:30,1/5/2016 21:30,Closed,Case Completed - resolved: Request Letter Sent.,DPW Ops Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"2 CASTRO ST, SAN FRANCISCO, CA, 94114",8,Buena Vista,"(37.768875670791, -122.435932486708)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/568be7cadf867c473ed9d946/report.jpg
5432792,1/5/2016 8:08,,1/5/2016 8:08,Open,accepted,DPW Ops Queue,Tree Maintenance,Trees - Tree_Other,Other,"2027 HYDE ST, SAN FRANCISCO, CA, 94109",2,Russian Hill,"(37.799612168764, -122.419270963185)",Integrated Agency,
5433501,1/5/2016 10:15,,1/5/2016 18:22,Open,accepted,DPW BUF Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,"230 GOUGH ST, SAN FRANCISCO, CA, 94102",5,Civic Center,"(37.775706445889, -122.422582868627)",Voice In,
5434044,1/5/2016 11:49,1/7/2016 7:14,1/7/2016 7:14,Closed,Case Completed - cancelled:,DPW BUF Queue,Tree Maintenance,Trees - Damaged_Tree,About_to_fall,"2055 LOMBARD ST, SAN FRANCISCO, CA, 94123",2,Union Street,"(37.799785029538, -122.435175105138)",Voice In,
5434225,1/5/2016 12:22,1/7/2016 7:12,1/7/2016 7:12,Closed,Case Completed - resolved:,DPW BUF Queue,Tree Maintenance,Trees - Damaged_Tree,Fallen_tree,"1255 COLUMBUS AVE, SAN FRANCISCO, CA, 94133",2,Fisherman's Wharf,"(37.805615941191, -122.418177369469)",Voice In,
5435051,1/5/2016 14:47,1/7/2016 11:57,1/7/2016 11:57,Closed,Case Completed - resolved: I inspected all the trees and found no trees about to fall on 24th St and Bryant,DPW BUF Queue,Tree Maintenance,Trees - Damaged_Tree,About_to_fall,Intersection of BRYANT ST and 24TH ST,9,Mission,"(37.7527956454801, -122.40912982931)",Voice In,
5435440,1/5/2016 16:08,1/5/2016 21:31,1/5/2016 21:31,Closed,Case Completed - resolved: dupe,DPW Ops Queue,Tree Maintenance,Trees - Damaged_Tree,Fallen_tree,"3352 21ST ST, SAN FRANCISCO, CA, 94110",8,Dolores Heights,"(37.756963212576, -122.422296818887)",Voice In,
5435497,1/5/2016 16:19,1/6/2016 9:02,1/6/2016 9:02,Closed,Case Completed - resolved: this tree was dead & permitted for removal,DPW Ops Queue,Tree Maintenance,Trees - Damaging_Property,Property_damage,"3248 17TH ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.763598864535, -122.418395703451)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/568c5d9adf867c473ed9e7da/photo_20160105_161906.jpg
